objectid,id,telephone,website
6376,19879735,(432) 336-4201,http://www.pcmhfs.com
6377,23275140,(903) 717-3300,http://www.texasgeneralhospital.com/
6378,23876531,(254) 386-1950,http://www.hamiltonhospital.org
6379,24675652,(903) 657-7541,http://www.etmc.org/etmchenderson/
6380,98662233,(618) 826-4581,NOT AVAILABLE
6381,25177093,NOT AVAILABLE,http://www.stanthonyshouston.com
6382,25477008,(713) 757-1000,http://www.sjmctx.com/the-heights/
6383,26877089,(281) 929-6100,http://www.memorialhermann.org/locations/southeast/
6384,31975142,(972) 932-7200,http://www.texashealth.org/kaufman
6385,33177339,(281) 348-8001,http://kingwoodmedical.com/
6386,36475902,(936) 634-8111,http://www.memorialhealth.us/
6387,97160618,(773) 267-2622,NOT AVAILABLE
6388,43275093,(972) 403-2700,http://www.thcds.com/
6389,43979778,NOT AVAILABLE,www.rankincountyhospital.com/‎
6390,49779549,(325) 574-7436,http://www.cogdellhospital.com
6391,50579553,(325) 773-2725,http://stamfordhosp.com/
6392,51775501,(903) 798-8000,http://www.wadleyhealth.com
6393,133978746,(512) 314-3800,http://www.arisemedicalcenter.com/
6394,136775146,(469) 297-5321,http://cmcl.us/
6395,139077506,NOT AVAILABLE,NOT AVAILABLE
6396,141177845,(979) 207-0100,http://www.sw.org/location/college-station-medical-center
6397,141375051,(469) 999-0000,NOT AVAILABLE
6398,37679752,(432) 652-8626,http://www.mccameyhospital.org
6399,142576054,(817) 519-3700,https://saintcamillusmedicalcenter.com/
6400,39,(361) 985-5000,http://www.christusspohn.org/south
6401,6479502,(940) 989-3551,http://www.smhdhealth.org/
6402,122944113,(216) 456-3891,NOT AVAILABLE
6403,121843614,(419) 381-0037,http://www.communicarehealth.com/facility/advanced-specialty-hospitals-of-toledo/
6404,125943207,(614) 456-0339,http://columbussouth.selectspecialtyhospitals.com/
6405,128844512,(330) 726-5021,http://www.mahoningvalleyhospital.com/
6406,79277386,(281) 602-8160,http://woodlandsspecialtyhospital.com/
6407,81176109,(817) 433-7010,https://www.texashealth.org/clearfork/pages/default.aspx
6408,81376905,(325) 653-6741,http://www.shannonhealth.com/
6409,145323116,(804) 342-4320,NOT AVAILABLE
6410,155583642,(208) 706-5000,NOT AVAILABLE
6411,155483712,(208) 381-2222,NOT AVAILABLE
6412,156946037,(317) 415-9000,NOT AVAILABLE
6413,15,(850) 505-6601,http://www.med.navy.mil/sites/pcola/pages/default.aspx
6414,24,NOT AVAILABLE,http://www.wpafb.af.mil/units/wpmc/index.asp
6415,1476011,(817) 548-3400,http://www.kindredhospitalarl.com/
6416,3606111,NOT AVAILABLE,http://www.connecticut.va.gov/
6417,13337129,(615) 867-6000,http://www.tennesseevalley.va.gov/
6418,8230513,NOT AVAILABLE,http://www.fanninregionalhospital.com
6419,11976208,(936) 523-1800,http://www.chghospitals.com/conroe/
6420,137,(503) 357-2173,http://www.tuality.org/home/index.php/locations/hospitals/
6421,75,(816) 347-5000,https://www.saintlukeskc.org/locations/saint-lukes-east-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
6422,1099504,(907) 257-4700,http://www.alaska.va.gov/
6423,13475204,NOT AVAILABLE,http://www.baylorhealth.com/physicianslocations/dallas/visitorsguide/mapslocations/pages/baylorspecialtyhospital.aspx
6424,14575235,(214) 640-9673,http://www.lifecare-hospitals.com/hospital/dallas
6425,22776051,(817) 288-1300,http://www.ethicusgrapevine.com
6426,52679556,(325) 235-1701,http://www.rpmh.net
6427,32075662,(903) 984-3505,http://www.ahmgt.com
6428,38075149,(972) 216-2300,http://www.msh.ernesthealth.com
6429,42775075,(972) 758-5200,http://www.encore-healthcare.com/plano/index.aspx
6430,43075024,(214) 473-8822,http://lifecare-hospitals.com/hospital/plano
6431,56776301,(940) 720-6633,http://www.promise-wichitafalls.com/
6432,137276092,(817) 865-4400,https://methodistsouthlake.com/
6433,143475115,(972) 298-1100,http://www.vibrahealthcare.com/
6434,76977598,(281) 316-7800,http://www.khclearlake.com/
6435,78378539,(956) 683-1010,http://www.chghospitals.com/mcallen/
6436,140776548,(254) 680-6201,http://setonharkerheights.net/
6437,62671639,(870) 382-4303,NOT AVAILABLE
6439,7576513,(254) 939-2100,http://www.cedarcresthospital.com
6440,7779720,NOT AVAILABLE,http://www.dshs.state.tx.us/mhhospitals/bigspringsh/default.shtm
6441,16276208,(940) 239-3000,http://www.mayhillhospital.com
6442,23475402,(903) 454-6000,http://www.glenoakshospital.com
6443,27377074,(713) 995-0909,http://www.westoakshospital.com
6444,27577090,(281) 893-7200,http://www.intracare.org
6445,27777054,(713) 796-2273,http://www.sunhouston.com/
6446,27977090,(281) 377-5070,https://riinternational.com/
6447,42975093,NOT AVAILABLE,https://www.texashealth.org/behavioral-health/pages/default.aspx
6448,49075090,(903) 870-7322,http://www.wnj.org/behavioral-health
6449,54676384,NOT AVAILABLE,http://www.dshs.state.tx.us/mhhospitals/northtexassh/default.shtm
6450,56476301,(940) 322-3171,http://www.redriverhospital.com
6451,57775251,(972) 991-9504,http://www.greenoakspsych.com
6452,136275605,(318) 797-6785,http://oceanslongview.com/
6453,141776001,(817) 222-9191,NOT AVAILABLE
6454,142877035,NOT AVAILABLE,http://www.menningerclinic.com/
6455,71176549,(254) 519-8328,http://www.mplex.org/careservices/behavioralhealth.aspx
6456,71878229,(210) 271-2188,https://nixhealth.com/home/departments-and-services/dep-and-services-behavioral-health?headerbar=3
6457,71978216,(210) 341-2633,http://www.nixhealth.com
6458,77577450,(281) 492-8888,http://oceanskaty.com/
6459,82478626,(512) 819-9400,http://www.rockspringshealth.com/
6460,1696790,(808) 878-1221,http://www.hhsc.org
6461,496706,(808) 547-6011,http://www.hawaiimedcen.com/hmc/westcampus.html
6462,2596746,(808) 822-4961,http://www.smmh.hhsc.org
6463,279606,(972) 308-8517,http://www.healthsouthabilene.com/
6464,575013,(972) 908-2000,http://www.warmsprings.org/our-facilities/outpatient-rehabilitation/warm-springs-rehabilitation-center-allen/
6465,1376015,(817) 468-4000,http://www.healthsoutharlington.com
6466,4777707,(409) 835-0835,http://www.warmsprings.org/
6467,5176021,(817) 870-2336,http://www.healthsouthmidcities.com/
6468,6079106,(806) 468-2900,http://www.khrehabamarillo.com/
6469,8178526,(956) 554-6000,http://www.strh.ernesthealth.com
6470,12177304,(281) 364-2000,http://www.healthsouththewoodlands.com/
6471,36279415,(806) 749-2222,http://trustpointhospital.com/
6472,48078258,(210) 482-3400,http://www.sanantonio-rehab.com/
6473,135478414,(361) 906-3700,http://ccrh.ernesthealth.com/
6474,141976104,(817) 820-3400,NOT AVAILABLE
6475,78278539,(956) 362-6325,http://www.dhr-rgv.com/healthcare-services/rehabilitation-hospital
6476,79375961,(936) 564-7422,https://www.nacmem.org/cecil-bomar-rehabilitation-center/
6477,79776086,(214) 472-4101,http://www.weatherfordrehab.com/
6478,81276015,(682) 308-9867,http://www.texasrehabarlington.com/
6479,82676234,(940) 626-4001,https://www.wisehealthsystem.com/locations/inpatient-rehabilitation/
6480,16076208,(940) 220-0600,https://denton.thehearthospitalbaylor.com/pages/default.aspx
6481,28477004,(713) 528-6800,http://www.scasurgery.com
6482,139675063,(972) 868-4000,http://www.baylorlascolinas.com/
6483,71276504,(254) 724-4406,http://www.sw.org/location/temple-pavilion
6484,1836049,(334) 213-5040,http://beaconchildrenshospital.com/
6485,11536532,(251) 279-1501,http://www.thomashospital.com
6486,6936853,(256) 827-0800,http://www.lakemartincommunityhospital.com
6487,2735960,(256) 927-5531,http://www.cherokeemedicalcenter.com
6488,4336526,(251) 450-5901,http://www.altapointe.org/eastpointe.php
6489,8636535,(251) 949-3400,http://www.southbaldwinrmc.com
6490,2796813,(808) 522-4000,http://www.straubhealth.org
6491,596744,(808) 247-2191,http://www.hshweb.health.state.hi.us
6492,8928805,(828) 298-7911,http://www.asheville.va.gov/
6493,9028144,(704) 638-9000,http://www.salisbury.va.gov/
6494,7852732,(319) 244-5555,http://www.mercyclinton.com
6495,5683704,(208) 327-0504,http://www.safehavenhealthcare.org/
6496,10860657,(773) 665-3000,http://www.presencehealth.org/presence-saint-joseph-hospital-chicago
6497,43995476,NOT AVAILABLE,http://www.svh.com
6498,26193436,NOT AVAILABLE,http://www.lompocvmc.com
6499,40393110,NOT AVAILABLE,http://www.countyofsb.org
6500,10295336,NOT AVAILABLE,http://www.doctorsmanteca.com
6501,10391790,NOT AVAILABLE,NOT AVAILABLE
6502,11291740,NOT AVAILABLE,http://www.evhmc.com/
6503,9868131,(402) 498-6362,http://www.boystownhospital.org
6504,5580446,(970) 887-5800,http://www.mpmc.org/
6505,26790250,NOT AVAILABLE,http://www.collegemedicalcenter.com
6506,27790291,NOT AVAILABLE,http://www.marinahospital.com
6507,33791352,NOT AVAILABLE,http://www.pacificahospital.com
6508,16392543,NOT AVAILABLE,http://www.physiciansforhealthyhospitals.com
6509,39292220,NOT AVAILABLE,http://www.sgmh.org
6510,185394109,(415) 600-6000,https://www.sutterhealth.org/find-location/facility/cpmc-van-ness-campus
6511,7293210,NOT AVAILABLE,http://www.coalingamedicalcenter.com
6512,8894553,NOT AVAILABLE,http://www.cchealth.org/medical_center/
6513,38295817,NOT AVAILABLE,http://www.namisacramento.org/resources/locallinks-saccounty.html
6514,48395816,(916) 321-9440,http://midtownoaks.com/
6515,12892626,NOT AVAILABLE,http://www.dds.ca.gov/fairview/index.cfm
6516,15630742,NOT AVAILABLE,http://cornerstonemedicalcenter.org/
6517,12930308,NOT AVAILABLE,http://midtownatlanta.selectspecialtyhospitals.com/
6518,13430327,(404) 355-3788,http://www.pridemedical.com/
6519,18431792,NOT AVAILABLE,http://www.swsh.org
6520,5230014,NOT AVAILABLE,http://www.piedmont.org/locations/piedmont-newton/newton-home
6521,7030458,NOT AVAILABLE,http://www.willingway.com
6522,4030830,NOT AVAILABLE,http://burkemedical.net/
6523,9631558,NOT AVAILABLE,http://www.sghs.org/locations/hospital-campuses/camden/
6524,15946804,(260) 435-2999,http://www.theorthohospital.com
6525,19731602,(229) 671-2000,http://www.smithhospital.com/
6526,9530529,NOT AVAILABLE,http://www.northridgemc.com/
6527,2730643,(706) 356-7800,http://www.stmaryssacredheart.org/about-us/media-center/news/6-5-15/
6528,202830,NOT AVAILABLE,http://www.bhddh.ri.gov/esh/zam.php
6529,16062982,(618) 285-6634,http://www.ilhcgh.org
6530,7170508,(337) 314-1111,http://www.lafayettesurgical.com
6531,16270068,(985) 652-7000,http://www.riverparisheshospital.com
6532,9371418,(318) 649-6111,NOT AVAILABLE
6533,12053913,(608) 356-1400,http://www.stclare.com
6534,19971446,(337) 462-8880,http://www.triparishrehab.com
6535,16071232,(318) 878-5171,http://www.delhihospital.com
6536,6870433,(985) 809-9888,http://www.fairwaymedical.com
6537,10170445,(985) 690-7500,http://www.louisianaheart.com
6538,15770433,(985) 867-3977,http://www.regencyhospital.com
6539,12570444,(985) 229-0717,http://www.obhk.info/
6540,1670535,(337) 580-7500,http://acadianmedicalcenter.com/
6541,14671103,(318) 550-0520,NOT AVAILABLE
6542,24091730,NOT AVAILABLE,http://www.khrancho.com
6543,34491911,NOT AVAILABLE,NOT AVAILABLE
6544,39094110,NOT AVAILABLE,https://sfgh.ucsf.edu/
6545,182096919,(671) 344-9242,NOT AVAILABLE
6546,4149048,NOT AVAILABLE,http://www.borgess.com
6547,3549047,NOT AVAILABLE,http://www.borgess.com
6548,249080,NOT AVAILABLE,http://www.borgess.com
6549,9548116,NOT AVAILABLE,http://www.brightonhospital.org
6550,8648439,NOT AVAILABLE,http://www.genesys.org
6551,181840121,(502) 624-9333,NOT AVAILABLE
6552,181742223,(270) 798-8400,NOT AVAILABLE
6553,182120889,(301) 295-4611,https://www.wrnmmc.capmed.mil/sitepages/home.aspx
6554,11048071,NOT AVAILABLE,https://www.stjohnprovidence.org/oakland/
6555,6048093,NOT AVAILABLE,http://www.stjohnprovidence.org/macomb
6556,10948075,NOT AVAILABLE,http://www.stjohnprovidence.org/providence-providence-park-hospital
6557,10348307,NOT AVAILABLE,http://www.crittenton.com
6558,12948054,NOT AVAILABLE,http://www.stjohn.org
6559,17948236,NOT AVAILABLE,http://grossepointe.selectspecialtyhospitals.com/
6560,5348764,NOT AVAILABLE,http://www.sjhsys.org/
6561,12248601,NOT AVAILABLE,http://www.stmarysofmichigan.org
6562,13848723,NOT AVAILABLE,http://www.cch-mi.org
6563,5048413,NOT AVAILABLE,http://www.huronmedicalcenter.org
6564,11249455,NOT AVAILABLE,http://www.mercyhealthmuskegon.com
6565,349707,NOT AVAILABLE,https://www.midmichigan.org/about/our-affiliates/hospitals/midmichigan-medical-center-alpena/
6566,11348661,NOT AVAILABLE,http://www.wbrmc.com
6567,8548850,NOT AVAILABLE,http://www.spectrumhealth.org/
6568,6449503,NOT AVAILABLE,http://www.spectrumhealth.org/butterworth
6569,6749503,NOT AVAILABLE,http://www.spectrum-health.org
6570,7449855,NOT AVAILABLE,http://www.mgh.org/
6571,15348236,NOT AVAILABLE,http://www.stjohn.org
6572,2757732,(605) 717-6000,http://www.regionalhealth.com
6573,1157730,(605) 673-9400,http://www.regionalhealth.com
6574,357252,(605) 432-4538,http://www.averamilbank.org
6575,670809,(225) 763-4000,http://www.brgeneral.org
6576,181671459,(337) 531-3118,NOT AVAILABLE
6577,2957783,(605) 644-4000,http://www.regionalhealth.com
6578,257029,(605) 925-4000,http://www.freemanregional.com
6579,1457226,(605) 874-2141,http://www.sanforddeuelcounty.org
6580,115,(610) 595-6000,http://www.crozerkeystone.org/locations/location-profile/?id=4
6581,1057201,(605) 882-7000,http://www.prairielakes.com
6582,5157442,(605) 765-2480,http://www.avera.org/
6583,7157059,(605) 583-2226,http://www.ljmh.org
6584,8057105,(605) 334-6730,https://www.sfsh.com/
6585,1084721,(435) 868-5000,http://www.ihc.com
6586,115113501,(315) 823-0808,http://www.mvheart.org/
6587,11998027,NOT AVAILABLE,http://www.swedish.org/
6588,14898168,(206) 745-4473,http://www.cascadebh.com/
6589,9607753,(732) 775-5500,http://www.khovnanianchildrenshospital.com/khch/
6590,1207112,(973) 926-7000,http://www.barnabashealth.org/hospitals/childrens_hospital/
6591,1984003,(801) 855-3300,http://www.intermountainhealthcare.org
6592,3984337,(435) 207-4500,http://www.intermountainhealthcare.org/hospitals/bearriver
6593,5584713,(435) 438-7100,http://www.beaverutah.net
6594,166784511,(435) 678-3993,NOT AVAILABLE
6595,384302,(435) 734-9471,http://www.brighamcityhospital.com
6596,1384341,(435) 713-9700,http://cachevalleyhospital.com/
6597,4184501,(435) 637-4800,http://www.castleviewhospital.net
6598,166184097,(801) 224-8255,NOT AVAILABLE
6599,1684041,(801) 807-1000,http://www.davishospital.com
6600,4984790,(435) 251-1000,http://www.intermountainhealthcare.org
6601,3284094,(801) 561-3400,http://www.healthsouthutah.com
6602,2084759,(435) 676-8811,http://www.ihc.com/hospitals/garfield
6603,2384107,(801) 507-6600,http://www.intermountainhealthcare.org
6604,1484088,(801) 561-8888,http://www.jordanvalleymc.com
6605,3784120,(801) 964-3100,http://www.pioneervalleyhospital.com
6606,884741,(435) 644-5811,http://www.kanecountyhospital.net
6607,7284107,(801) 268-5400,http://www.landmarkhospitals.com/utah.aspx
6608,166884143,(801) 408-1100,https://intermountainhealthcare.org/locations/lds-hospital/
6609,4084341,(435) 716-1000,http://www.loganregionalhospital.org
6610,5884020,(801) 545-8000,http://lonepeakhospital.com
6612,2884403,(801) 387-2800,http://www.mckay-dee.org
6613,4484532,(435) 259-7191,http://www.amhmoab.org
6614,7384043,(385) 345-3000,http://www.mountainpointmedicalcenter.com/
6615,684651,(801) 465-7000,http://www.mvhpayson.com
6616,4784074,(435) 843-3600,http://www.mountainwestmc.com
6617,1884405,(801) 479-2111,http://www.ogdenregional.com
6618,2584057,(801) 224-4080,http://www.intermountainhealthcare.org
6619,5784060,(435) 658-7000,http://intermountainhealthcare.org
6620,5084113,(801) 662-1000,http://www.intermountainhealthcare.org
6621,5984065,(801) 285-4000,http://www.intermountainhealthcare.org/
6622,167284106,(801) 264-6000,NOT AVAILABLE
6623,2984102,(801) 350-4111,http://www.saltlakeregional.com
6624,4684701,(435) 893-4100,http://www.intermountain.com
6625,3484103,(801) 536-3500,http://www.shrinershospitalsforchildren.org/hospitals/locations/saltl akecity.aspx
6626,184010,(801) 295-2361,http://www.sdch.com
6627,5184124,(801) 268-7111,http://www.stmarkshospital.com
6628,2284107,(801) 314-4100,http://www.intermountainhealthcare.org
6629,2784057,(801) 714-6000,http://www.timpanogosregionalhospital.com
6630,4284066,(435) 722-4691,http://www.ubmc.org
6631,3384112,(801) 581-2121,http://www.uuhsc.utah.edu
6632,3884606,(801) 344-4400,http://www.ush.utah.gov
6633,1284604,(801) 357-7850,http://www.utahvalleyregional.org
6634,166484604,(801) 226-8880,NOT AVAILABLE
6635,7184075,(855) 290-9682,http://www.viewpointcenter.com
6636,12923502,(757) 461-5000,www.laketaylor.org
6637,15223455,(757) 363-6100,http://www.sentara.com/hospitalsfacilities/hospitals/bayside/pages/baysidehospital.aspx
6638,1922911,(434) 982-7000,www.marthajefferson.org
6639,9423805,(804) 504-8100,http://www.healthsouthpetersburg.com/
6640,10023226,(804) 288-5700,http://www.healthsouthrichmond.com/
6641,9823226,(804) 285-2010,http://richmond.bonsecours.com/find-a-facility-st-marys-hospital.
6642,8823116,(804) 764-6000,http://richmond.bonsecours.com/find-a-facility-memorial-regional-medical-center.html
6643,1503301,(603) 226-9800,http://www.healthsouthrehabconcordnh.com
6644,903785,(603) 747-9000,http://www.cottagehospital.org
6645,107703062,(603) 893-2900,http://www.northeastrehab.com/locations/inpatient-nashua.htm
6646,303801,(603) 436-5110,http://www.portsmouthhospital.com
6647,499901,(907) 225-5171,www.peacehealth.org
6648,1199576,(907) 842-5201,www.bbahc.org
6649,1699615,(907) 486-3281,www.providence.org/alaska/default.htm
